# Pathway	ERR1018190_join_Coverage
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	0.7005430700
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.0141835770
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.0141835770
PWY-6124: inosine-5'-phosphate biosynthesis II	0.0294208880
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.0263462974
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.5305058909
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0.0041868526
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.0063465334
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.0001113279
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.0001001931
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0001001868
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0019156571
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6415246894
TRPSYN-PWY: L-tryptophan biosynthesis	0.0021324091
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0.0000078188
PWY-7242: D-fructuronate degradation	0.0015335076
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.7692649793
PWY-7242: D-fructuronate degradation|g__Escherichia.s__Escherichia_coli	0.6336888471
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.0015334960
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.6136279773
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0030754472
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	0.9445163179
PWY-6803: phosphatidylcholine acyl editing	0.0004509617
PWY-6803: phosphatidylcholine acyl editing|g__Escherichia.s__Escherichia_coli	0.8967852605
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.0007502937
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0003392729
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.0000073994
TCA: TCA cycle I (prokaryotic)	0.0000266044
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	0.0000006131
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0.0000002446
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.0000221727
PWY-5100: pyruvate fermentation to acetate and lactate II	0.0002044005
PWY-6630: superpathway of L-tyrosine biosynthesis	0.0000009330
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.0000340881
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.0000445367
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.0000153595
PWY-6608: guanosine nucleotides degradation III	0.0000278280
CITRULBIO-PWY: L-citrulline biosynthesis	0.0000036729
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.0000009305
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.0000084407
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5159863239
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	0.0000008756
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5585995861
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.0000213612
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Escherichia.s__Escherichia_coli	0.6087843758
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0000003830
PWY-5690: TCA cycle II (plants and fungi)	0.0000156441
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.0000231901
PWY-4984: urea cycle	0.0000030608
PWYG-321: mycolate biosynthesis	0.0000003482
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.0000003730
PWY-7664: oleate biosynthesis IV (anaerobic)	0.0000003351
PWY-6317: galactose degradation I (Leloir pathway)	0.0000003504
PWY66-422: D-galactose degradation V (Leloir pathway)	0.0000003504
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.0000002872
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.0000002872
PWY-5989: stearate biosynthesis II (bacteria and plants)	0.0000002872
PWY-5103: L-isoleucine biosynthesis III	0.0000006567
PWY-5103: L-isoleucine biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5585995861
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.0000002931
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.0000000937
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4966199743
PWY0-1296: purine ribonucleosides degradation	0.0000004204
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.0000005326
PWY-6527: stachyose degradation	0.0000002628
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.0000002394
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.0000000342
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0.0000105136
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Escherichia.s__Escherichia_coli	0.8242047539
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.0000002234
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.0000002552
PWY-6936: seleno-amino acid biosynthesis	0.0000003554
PWY0-1261: anhydromuropeptides recycling	0.0000001944
PWY0-1261: anhydromuropeptides recycling|g__Escherichia.s__Escherichia_coli	0.7746952191
COA-PWY: coenzyme A biosynthesis I	0.0000002725
PWY-4242: pantothenate and coenzyme A biosynthesis III	0.0000002725
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0000011855
PWY-5173: superpathway of acetyl-CoA biosynthesis	0.0000006169
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0.0000000416
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	0.0000006695
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.0000000176
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_rectale	0.4440975178
PWY-5177: glutaryl-CoA degradation	0.0000002157
PWY-5177: glutaryl-CoA degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4311869327
PWY-6305: putrescine biosynthesis IV	0.0000000691
PWY-6305: putrescine biosynthesis IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.4036805763
